take_id,frame_count,annotation_override_frames,detector_evaluated_frames,detector_hand_present_frames,detector_hand_missing_frames,unannotated_frames,reference_error_frames,detector_elapsed_ms,elapsed_wall_time_s,worker_pid
P05_BLUE_M_take_0003,163,66,97,97,0,0,0,3355.88670000152,3.607959800000117,25208
P05_BLUE_M_take_0004,169,75,94,94,0,0,0,3224.5945999998185,3.4620764999999665,24320
P05_BLUE_M_take_0005,168,73,95,95,0,0,0,3291.6973999995207,3.535901400000057,23252
P05_BLUE_M_take_0006,166,71,95,95,0,0,0,3191.177200000766,3.4272289000000455,7280
P05_BLUE_M_take_0007,168,68,100,100,0,0,0,3472.711099998378,3.7249621999999363,24320
P05_BLUE_M_take_0008,172,86,86,86,0,0,0,2888.2954999990034,3.1171885000003385,13740
P05_BLUE_M_take_0009,168,76,92,92,0,0,0,2991.3592999992034,3.2240028999999595,16028
P05_BLUE_M_take_0010,168,65,103,103,0,0,0,3430.346599999666,3.666439900000114,19472
P05_BLUE_N_take_0001,173,67,106,106,0,0,0,3513.453499998377,3.7955494000002545,7280
P05_BLUE_N_take_0002,169,73,96,96,0,0,0,3264.5261000016035,3.49455399999988,16028
P05_BLUE_N_take_0003,169,60,109,109,0,0,0,3705.6407000004583,3.962089300000116,19472
P05_BLUE_N_take_0004,165,69,96,96,0,0,0,3238.9376999981323,3.4789011000002574,26520
P05_BLUE_N_take_0005,166,63,103,103,0,0,0,3402.33760000001,3.654271400000198,27164
P05_BLUE_N_take_0006,171,59,112,112,0,0,0,3795.2305999997407,4.081154200000128,27164
P05_BLUE_N_take_0007,168,72,96,96,0,0,0,3295.5925000001116,3.5349387000001116,25208
P05_BLUE_N_take_0008,164,58,106,106,0,0,0,3464.561100001447,3.713697400000001,26520
P05_BLUE_N_take_0009,164,59,105,105,0,0,0,3419.5366000008107,3.6591944000001604,22812
P05_BLUE_N_take_0010,169,84,85,85,0,0,0,2832.2165000017776,3.044504599999982,25208
P05_BLUE_O_take_0001,164,67,97,97,0,0,0,3241.8836000006195,3.4793282999999064,26504
P05_BLUE_O_take_0002,164,64,100,100,0,0,0,3286.930999996912,3.5296723999999813,23684
P05_BLUE_O_take_0003,169,71,98,98,0,0,0,3331.0858999998345,3.5859764000001633,7280
P05_BLUE_O_take_0004,165,69,96,96,0,0,0,3236.6961999964587,3.4723119000000224,22812
P05_BLUE_O_take_0005,170,76,94,94,0,0,0,3198.7242999989576,3.434563600000274,25208
P05_BLUE_O_take_0006,165,83,82,82,0,0,0,2802.3638999998184,3.002026399999977,26504
P05_BLUE_O_take_0007,167,81,86,86,0,0,0,2869.607700000415,3.0832227000000785,30392
P05_BLUE_O_take_0008,168,78,90,90,0,0,0,3124.1756000013083,3.3580183999997644,7280
P05_BLUE_O_take_0009,168,61,107,107,0,0,0,3582.249699998556,3.846702499999992,27164
P05_BLUE_O_take_0010,166,59,107,107,0,0,0,3677.527800000462,3.958969100000104,26520
P05_BLUE_P_take_0001,164,54,110,110,0,0,0,3733.736400001362,4.018408500000078,13740
P05_BLUE_P_take_0002,163,50,113,113,0,0,0,3802.4633999980324,4.071002500000304,7280
P05_BLUE_P_take_0003,163,45,118,118,0,0,0,3954.15599999842,4.229810400000133,27164
P05_BLUE_P_take_0004,163,52,111,111,0,0,0,3779.404299998987,4.04982979999977,26520
P05_BLUE_P_take_0005,165,61,104,104,0,0,0,3496.804800000973,3.7466973999999027,23684
P05_BLUE_P_take_0006,164,55,109,109,0,0,0,3704.3265999986943,3.973342799999955,23020
P05_BLUE_P_take_0007,162,51,111,111,0,0,0,3702.097500001855,3.9767950999998902,16028
P05_BLUE_P_take_0008,162,45,117,117,0,0,0,3872.138300002007,4.158829400000286,19472
P05_BLUE_P_take_0009,168,62,106,106,0,0,0,3553.2119999988936,3.813770100000056,26520
P05_BLUE_P_take_0010,162,43,119,119,0,0,0,3988.994899998943,4.29213400000026,25208
P05_BLUE_R_take_0001,168,72,96,96,0,0,0,3250.833299999613,3.4831029000001763,22812
P05_BLUE_R_take_0002,164,58,106,106,0,0,0,3612.8687000018544,3.8660494000000654,5692
P05_BLUE_R_take_0003,170,66,104,104,0,0,0,3495.0646000011147,3.7509076999999706,7280
P05_BLUE_R_take_0004,163,58,105,105,0,0,0,3584.087199998976,3.8427495999999337,22812
P05_BLUE_R_take_0005,163,59,104,104,0,0,0,3541.9496000017716,3.804041100000177,26504
P05_BLUE_R_take_0006,164,52,112,112,0,0,0,3933.0637000011848,4.212347099999988,18664
P05_BLUE_R_take_0007,165,57,108,108,0,0,0,3641.9752999991033,3.9181158000001233,13740
P05_BLUE_R_take_0008,165,55,110,110,0,0,0,3749.7596000002886,4.01233160000038,23020
P05_BLUE_R_take_0009,172,61,111,111,0,0,0,3733.2442000010815,4.031077799999821,23020
P05_BLUE_R_take_0010,163,58,105,105,0,0,0,3475.596699997368,3.7292069000000083,23684
P05_BLUE_S_take_0001,170,65,105,105,0,0,0,3516.55079999955,3.777659500000027,27164
P05_BLUE_S_take_0002,164,75,89,89,0,0,0,2965.5423999997765,3.1834700000003977,30392
P05_BLUE_S_take_0003,161,64,97,97,0,0,0,3255.716900000607,3.491082600000027,5692
P05_BLUE_S_take_0004,164,72,92,92,0,0,0,3103.820000001633,3.3294989000000896,23252
P05_BLUE_S_take_0005,178,82,96,96,0,0,0,3153.2876999999644,3.5541307999997116,26520
P05_BLUE_S_take_0006,165,71,94,94,0,0,0,3177.5054000004275,3.4027289999999084,5692
P05_BLUE_S_take_0007,162,67,95,95,0,0,0,3208.3301999982723,3.429573299999902,7280
P05_BLUE_S_take_0008,161,57,104,104,0,0,0,3468.4283999995387,3.7209356999997,18664
P05_BLUE_S_take_0009,173,69,104,104,0,0,0,3499.7278999976515,3.774837999999818,27164
P05_BLUE_S_take_0010,166,57,109,109,0,0,0,3589.3848999980946,3.879101100000298,22812
P05_BLUE_T_take_0001,162,60,102,102,0,0,0,3469.3140000013045,3.713540799999919,27164
P05_BLUE_T_take_0002,166,68,98,98,0,0,0,3337.2334999990017,3.5835541000001285,26504
P05_BLUE_T_take_0003,164,65,99,99,0,0,0,3349.890999999843,3.5965423000002374,24320
P05_BLUE_T_take_0004,165,64,101,101,0,0,0,3416.4824999988923,3.6825732000002063,18664
P05_BLUE_T_take_0005,176,61,115,115,0,0,0,3703.2733999985794,4.171048800000335,25208
P05_BLUE_T_take_0006,166,63,103,103,0,0,0,3466.325199999119,3.72475489999988,23684
P05_BLUE_T_take_0007,177,73,104,104,0,0,0,3321.3907999975163,3.7422653000003265,22812
P05_BLUE_T_take_0008,168,67,101,101,0,0,0,3410.6752999982746,3.665900899999997,26504
P05_BLUE_T_take_0009,169,69,100,100,0,0,0,3357.7735000008033,3.606253299999935,27164
P05_BLUE_T_take_0010,169,69,100,100,0,0,0,3329.9549999983356,3.577487700000347,26520
P05_BLUE_U_take_0001,164,70,94,94,0,0,0,3115.4114000000845,3.3436070000002474,16028
P05_BLUE_U_take_0002,163,60,103,103,0,0,0,3430.2867999990667,3.685737600000266,13740
P05_BLUE_U_take_0003,167,59,108,108,0,0,0,3579.915199998595,3.8440222999997786,23252
P05_BLUE_U_take_0004,162,65,97,97,0,0,0,3259.1696000008596,3.4951099999998405,26520
P05_BLUE_U_take_0005,162,60,102,102,0,0,0,3430.4314999949383,3.6754997999996704,22812
P05_BLUE_U_take_0006,159,67,92,92,0,0,0,3043.199399999594,3.2670162999997956,22812
P05_BLUE_U_take_0007,162,58,104,104,0,0,0,3484.9791000010555,3.7508843000000525,26504
P05_BLUE_U_take_0008,163,56,107,107,0,0,0,3458.523900000273,3.715704799999912,23020
P05_BLUE_U_take_0009,164,67,97,97,0,0,0,3281.750899999224,3.5248169000001326,19472
P05_BLUE_U_take_0010,163,60,103,103,0,0,0,3491.768099998808,3.742184499999894,5692
P05_BLUE_V_take_0001,162,62,100,100,0,0,0,3398.93469999879,3.637014299999919,23684
P05_BLUE_V_take_0002,169,63,106,106,0,0,0,3532.9738000014004,3.7894867999998496,22812
P05_BLUE_V_take_0003,166,69,97,97,0,0,0,3312.9272000037417,3.542872499999703,13740
P05_BLUE_V_take_0004,168,61,107,107,0,0,0,3551.845699997102,3.8191938999998456,23684
P05_BLUE_V_take_0005,167,61,106,106,0,0,0,3596.9204999992144,3.851926600000297,24320
P05_BLUE_V_take_0006,166,58,108,108,0,0,0,3681.9562000009682,3.957534800000303,23020
P05_BLUE_V_take_0007,162,49,113,113,0,0,0,3753.2183000002988,4.024777999999969,13740
P05_BLUE_V_take_0008,168,74,94,94,0,0,0,3209.4833000001017,3.435699999999997,13740
P05_BLUE_V_take_0009,166,55,111,111,0,0,0,3732.331100002284,4.003740199999811,5692
P05_BLUE_V_take_0010,166,62,104,104,0,0,0,3400.18549999877,3.6634291999998823,18664
P05_BLUE_W_take_0001,167,59,108,108,0,0,0,3597.288500002378,3.8721324999996796,16028
P05_BLUE_W_take_0002,163,61,102,102,0,0,0,3407.3468000010507,3.6702463000001444,18664
P05_BLUE_W_take_0003,162,60,102,102,0,0,0,3404.5113000011042,3.656244400000105,23020
P05_BLUE_W_take_0004,163,67,96,96,0,0,0,3144.008899997516,3.3888676000001396,30392
P05_BLUE_W_take_0005,163,64,99,99,0,0,0,3254.810500000076,3.4927339999999276,23252
P05_BLUE_W_take_0006,162,53,109,109,0,0,0,3642.624400000841,3.918052699999862,5692
P05_BLUE_W_take_0007,162,55,107,107,0,0,0,3621.8890999989526,3.8843626000002587,18664
P05_BLUE_W_take_0008,168,80,88,88,0,0,0,2964.4596999996793,3.189382099999875,23020
P05_BLUE_W_take_0009,163,75,88,88,0,0,0,2980.8226000013747,3.210993900000176,24320
P05_BLUE_W_take_0010,163,57,106,106,0,0,0,3602.0314000015787,3.854802800000016,16028
P05_BLUE_Y_take_0001,165,65,100,100,0,0,0,3399.8417999969206,3.637674099999913,30392
P05_BLUE_Y_take_0002,162,61,101,101,0,0,0,3457.945000001473,3.6949125000001004,30392
P05_BLUE_Y_take_0003,171,57,114,114,0,0,0,3764.8879000003035,4.056153900000027,26520
P05_BLUE_Y_take_0004,166,73,93,93,0,0,0,3099.791600001936,3.319389300000239,30392
P05_BLUE_Y_take_0005,171,60,111,111,0,0,0,3665.9308000021156,3.952943100000084,30392
P05_BLUE_Y_take_0006,168,67,101,101,0,0,0,3352.821900001345,3.598352999999861,5692
P05_BLUE_Y_take_0007,166,59,107,107,0,0,0,3648.9344000046913,3.92319869999983,23252
P05_BLUE_Y_take_0008,162,53,109,109,0,0,0,3689.1943000009633,3.9622958999998446,23252
P05_BLUE_Y_take_0009,174,79,95,95,0,0,0,3137.268099998437,3.363897299999735,13740
P05_BLUE_Y_take_0010,161,68,93,93,0,0,0,3139.1072999990683,3.362118200000168,30392
P05_WHITE_A_take_0001,180,65,115,115,0,0,0,3935.2699000005487,4.301746099999946,13740
P05_WHITE_A_take_0002,181,59,122,122,0,0,0,4034.606100000474,4.381470700000136,26520
P05_WHITE_A_take_0003,182,65,117,117,0,0,0,3966.4415000011104,4.2918275999995785,22812
P05_WHITE_A_take_0004,182,71,111,111,0,0,0,3667.0831000010367,3.9672974999998587,26504
P05_WHITE_A_take_0005,182,68,114,114,0,0,0,3845.6473999999616,4.16227280000021,23684
P05_WHITE_A_take_0006,181,48,133,133,0,0,0,4487.7106999992975,4.853576299999986,22812
P05_WHITE_A_take_0007,182,63,119,119,0,0,0,4081.4344000023084,4.4162608000001455,23020
P05_WHITE_A_take_0008,180,72,108,108,0,0,0,3609.290799999144,4.051436400000057,5692
P05_WHITE_A_take_0009,181,63,118,118,0,0,0,3977.865399996517,4.29001210000024,26504
P05_WHITE_A_take_0010,181,71,110,110,0,0,0,3615.036600000167,3.9379621999996743,23684
P05_WHITE_B_take_0001,181,74,107,107,0,0,0,3524.7140000024046,3.828584200000023,23020
P05_WHITE_B_take_0002,181,73,108,108,0,0,0,3712.0264999994106,4.018429300000207,5692
P05_WHITE_B_take_0003,181,62,119,119,0,0,0,3991.223199997876,4.336754999999812,18664
P05_WHITE_B_take_0004,181,66,115,115,0,0,0,3797.0644999991237,4.101885200000197,30392
P05_WHITE_B_take_0005,181,54,127,127,0,0,0,4304.561700001159,4.666707300000326,23252
P05_WHITE_B_take_0006,181,67,114,114,0,0,0,3803.92989999973,4.118105199999718,24320
P05_WHITE_B_take_0007,181,69,112,112,0,0,0,3815.714699999262,4.133584599999722,16028
P05_WHITE_B_take_0008,181,71,110,110,0,0,0,3656.1670999990383,3.9695434999998724,19472
P05_WHITE_B_take_0009,181,72,109,109,0,0,0,3782.409999997981,4.124178900000061,13740
P05_WHITE_B_take_0010,181,65,116,116,0,0,0,3852.373300002455,4.179306700000325,25208
P05_WHITE_C_take_0001,180,62,118,118,0,0,0,3909.686799998326,4.256025500000305,18664
P05_WHITE_C_take_0002,181,47,134,134,0,0,0,4401.02659999684,4.772669399999813,7280
P05_WHITE_C_take_0003,181,76,105,105,0,0,0,3488.3138999994117,3.7973895000000084,27164
P05_WHITE_C_take_0004,181,53,128,128,0,0,0,4198.95230000111,4.611055700000179,26520
P05_WHITE_C_take_0005,182,61,121,121,0,0,0,4111.650299999837,4.442632899999808,5692
P05_WHITE_C_take_0006,181,56,125,125,0,0,0,4126.883700002054,4.47180759999992,22812
P05_WHITE_C_take_0007,181,56,125,125,0,0,0,4166.979500000252,4.526556999999684,26504
P05_WHITE_C_take_0008,182,58,124,124,0,0,0,4157.384199996159,4.507630999999947,18664
P05_WHITE_C_take_0009,182,70,112,112,0,0,0,3726.1237999955483,4.061040299999604,30392
P05_WHITE_C_take_0010,182,70,112,112,0,0,0,3745.086300001276,4.051668900000095,23252
P05_WHITE_E_take_0001,177,65,112,112,0,0,0,3655.251899999257,4.065643999999793,26504
P05_WHITE_E_take_0002,176,53,123,123,0,0,0,4003.481300002022,4.494337000000087,7280
P05_WHITE_E_take_0003,176,54,122,122,0,0,0,3904.1936999992686,4.401348299999881,27164
P05_WHITE_E_take_0004,178,67,111,111,0,0,0,3629.8657000020285,3.992765899999995,22812
P05_WHITE_E_take_0005,178,61,117,117,0,0,0,3798.376300003838,4.156148999999914,26504
P05_WHITE_E_take_0006,175,54,121,121,0,0,0,3993.538299998818,4.396834300000137,23684
P05_WHITE_E_take_0007,178,58,120,120,0,0,0,4034.044199998789,4.397569000000203,23684
P05_WHITE_E_take_0008,176,60,116,116,0,0,0,3780.869800000346,4.215986599999724,26520
P05_WHITE_E_take_0009,176,63,113,113,0,0,0,3601.663999998891,4.04764810000006,22812
P05_WHITE_E_take_0010,175,67,108,108,0,0,0,3784.193700000287,4.045286699999906,13740
P05_WHITE_I_take_0001,178,63,115,115,0,0,0,3841.221800000767,4.1699047999995855,13740
P05_WHITE_I_take_0002,175,68,107,107,0,0,0,3634.7035999965556,4.010176899999806,23020
P05_WHITE_I_take_0003,176,59,117,117,0,0,0,3761.496600000555,4.228245000000243,26504
P05_WHITE_I_take_0004,178,63,115,115,0,0,0,3919.6406999994906,4.28092259999994,23020
P05_WHITE_I_take_0005,177,59,118,118,0,0,0,3856.9268000010197,4.279052699999738,23684
P05_WHITE_I_take_0006,177,71,106,106,0,0,0,3377.3915999986457,3.7673095000000103,13740
P05_WHITE_I_take_0007,180,70,110,110,0,0,0,3730.107599999883,4.1127589000002445,30392
P05_WHITE_I_take_0008,177,62,115,115,0,0,0,3714.2844999984845,4.1369534000000385,23020
P05_WHITE_I_take_0009,177,53,124,124,0,0,0,4037.9255000025296,4.5261522999999215,5692
P05_WHITE_I_take_0010,175,52,123,123,0,0,0,4318.567600000733,4.608720800000356,5692
P05_WHITE_L_take_0001,177,56,121,121,0,0,0,3908.4387000020797,4.313387899999725,18664
P05_WHITE_L_take_0002,175,69,106,106,0,0,0,3495.6780999964394,3.882213899999897,18664
P05_WHITE_L_take_0003,174,50,124,124,0,0,0,4266.963799996574,4.569952599999851,23020
P05_WHITE_L_take_0004,178,71,107,107,0,0,0,3372.2677000023396,3.7330692999998973,5692
P05_WHITE_L_take_0005,179,76,103,103,0,0,0,3412.5749999998334,3.743521899999905,26504
P05_WHITE_L_take_0006,180,72,108,108,0,0,0,3521.606200000406,3.957450400000198,23252
P05_WHITE_L_take_0007,176,68,108,108,0,0,0,3568.9020999989225,3.990227799999957,23684
P05_WHITE_L_take_0008,174,55,119,119,0,0,0,4049.3078000013156,4.35077820000015,5692
P05_WHITE_L_take_0009,177,62,115,115,0,0,0,3641.9326999953228,4.075427199999922,30392
P05_WHITE_L_take_0010,178,75,103,103,0,0,0,3367.621999999301,3.6880811999999423,18664
P05_WHITE_M_take_0001,182,86,96,96,0,0,0,3594.5546999987528,3.8704351999999744,24320
P05_WHITE_M_take_0002,182,68,114,114,0,0,0,3891.620400003376,4.218917099999999,13740
P05_WHITE_M_take_0003,182,73,109,109,0,0,0,3644.650999998248,3.963816499999666,16028
P05_WHITE_M_take_0004,181,55,126,126,0,0,0,4208.568300000479,4.559592399999929,23684
P05_WHITE_M_take_0005,181,52,129,129,0,0,0,4321.026600003279,4.70576310000024,23020
P05_WHITE_M_take_0006,182,54,128,128,0,0,0,4219.70420000207,4.586580799999865,19472
P05_WHITE_M_take_0007,182,79,103,103,0,0,0,3598.4058999993067,3.8928187000001344,25208
P05_WHITE_M_take_0008,181,66,115,115,0,0,0,3882.055200001105,4.211455600000136,5692
P05_WHITE_M_take_0009,181,74,107,107,0,0,0,3596.35309999976,3.930990600000314,18664
P05_WHITE_M_take_0010,181,59,122,122,0,0,0,4099.434199998996,4.4356212000002415,30392
P05_WHITE_N_take_0001,181,48,133,133,0,0,0,4708.8521000014225,5.090988099999777,23252
P05_WHITE_N_take_0002,182,51,131,131,0,0,0,4496.968200003266,4.893048200000067,7280
P05_WHITE_N_take_0003,181,57,124,124,0,0,0,4125.62600000183,4.47716360000004,24320
P05_WHITE_N_take_0004,182,57,125,125,0,0,0,4058.778399998573,4.41646049999963,27164
P05_WHITE_N_take_0005,182,55,127,127,0,0,0,4280.286300001535,4.643173599999955,26520
P05_WHITE_N_take_0006,182,56,126,126,0,0,0,4173.676299998078,4.534697800000231,22812
P05_WHITE_N_take_0007,181,55,126,126,0,0,0,4132.164699998157,4.473820899999737,16028
P05_WHITE_N_take_0008,181,57,124,124,0,0,0,4114.554400000543,4.507076299999881,19472
P05_WHITE_N_take_0009,181,51,130,130,0,0,0,4349.923799999033,4.752884600000016,13740
P05_WHITE_N_take_0010,182,52,130,130,0,0,0,4365.527599999041,4.733247799999845,26504
P05_WHITE_O_take_0001,182,64,118,118,0,0,0,3972.818099998676,4.319997300000068,23684
P05_WHITE_O_take_0002,182,83,99,99,0,0,0,3368.5502999987875,3.660846799999945,23020
P05_WHITE_O_take_0003,182,69,113,113,0,0,0,3746.9645999999557,4.10393460000023,5692
P05_WHITE_O_take_0004,182,78,104,104,0,0,0,3497.058699997524,3.801892299999963,18664
P05_WHITE_O_take_0005,181,71,110,110,0,0,0,3737.7277000032336,4.058532799999739,25208
P05_WHITE_O_take_0006,182,63,119,119,0,0,0,4037.932700000056,4.381315700000414,30392
P05_WHITE_O_take_0007,181,70,111,111,0,0,0,3672.5047000036284,4.089974800000164,7280
P05_WHITE_O_take_0008,182,66,116,116,0,0,0,3920.9728999990148,4.247573900000134,23252
P05_WHITE_O_take_0009,182,66,116,116,0,0,0,3948.9610000027824,4.299147100000027,24320
P05_WHITE_O_take_0010,182,74,108,108,0,0,0,3650.5297999992763,3.9590296999999737,13740
P05_WHITE_P_take_0001,175,70,105,105,0,0,0,3670.2305000003435,3.9111789000003228,30392
P05_WHITE_P_take_0002,177,61,116,116,0,0,0,3746.9400000045425,4.221240100000159,23252
P05_WHITE_P_take_0003,176,50,126,126,0,0,0,4104.076299998724,4.637632500000109,13740
P05_WHITE_P_take_0004,179,73,106,106,0,0,0,3474.024400001781,3.832040500000403,23684
P05_WHITE_P_take_0005,177,58,119,119,0,0,0,3894.52349999965,4.358308400000169,24320
P05_WHITE_P_take_0006,176,57,119,119,0,0,0,3850.875299999643,4.289054600000327,23020
P05_WHITE_P_take_0007,177,77,100,100,0,0,0,3207.9830999996375,3.5841872999999396,16028
P05_WHITE_P_take_0008,177,65,112,112,0,0,0,3628.6038999992343,4.05476950000002,19472
P05_WHITE_P_take_0009,181,64,117,117,0,0,0,3877.805600001011,4.2386586999996325,27164
P05_WHITE_P_take_0010,176,36,140,140,0,0,0,4500.3396999982215,5.057741999999962,5692
P05_WHITE_R_take_0001,180,71,109,109,0,0,0,3489.897799999653,3.8766350000000784,24320
P05_WHITE_R_take_0002,182,74,108,108,0,0,0,3697.1667999969213,4.0233439999997245,16028
P05_WHITE_R_take_0003,182,53,129,129,0,0,0,4275.168999998186,4.654224699999759,19472
P05_WHITE_R_take_0004,181,92,89,89,0,0,0,2973.5959999984516,3.3527679000003445,26520
P05_WHITE_R_take_0005,181,60,121,121,0,0,0,3979.7920000005433,4.476374300000316,22812
P05_WHITE_R_take_0006,181,60,121,121,0,0,0,3999.0289999955166,4.342262699999992,26504
P05_WHITE_R_take_0007,179,53,126,126,0,0,0,4174.47950000178,4.589091600000302,23020
P05_WHITE_R_take_0008,179,74,105,105,0,0,0,3497.2068999995827,3.838229500000125,5692
P05_WHITE_R_take_0009,181,46,135,135,0,0,0,4440.598499998487,4.823031000000356,23684
P05_WHITE_R_take_0010,181,51,130,130,0,0,0,4487.84820000219,4.868412000000262,23020
P05_WHITE_S_take_0001,180,66,114,114,0,0,0,3700.3928000003725,4.126826400000027,16028
P05_WHITE_S_take_0002,156,51,105,105,0,0,0,3449.6849999991355,3.7039432000001398,27164
P05_WHITE_S_take_0003,155,69,86,86,0,0,0,2970.9179999995285,3.1571501999997054,23252
P05_WHITE_S_take_0004,156,68,88,88,0,0,0,2994.91309999803,3.212591699999848,26520
P05_WHITE_S_take_0005,178,66,112,112,0,0,0,3751.337700001386,4.072394800000438,30392
P05_WHITE_S_take_0006,177,63,114,114,0,0,0,3616.671700000097,4.053750000000036,25208
P05_WHITE_S_take_0007,177,79,98,98,0,0,0,3118.426900004579,3.4758686000000125,7280
P05_WHITE_S_take_0008,175,77,98,98,0,0,0,3466.9042000004993,3.6970649999998386,23252
P05_WHITE_S_take_0009,177,58,119,119,0,0,0,3825.842299998385,4.290444799999932,27164
P05_WHITE_S_take_0010,178,72,106,106,0,0,0,3506.124500004262,3.8523135999998885,23252
P05_WHITE_T_take_0001,178,74,104,104,0,0,0,3339.024899996275,3.7101762000002054,24320
P05_WHITE_T_take_0002,179,58,121,121,0,0,0,4056.3348999967275,4.482622699999865,18664
P05_WHITE_T_take_0003,176,81,95,95,0,0,0,3063.0584000000454,3.404048700000203,18664
P05_WHITE_T_take_0004,177,68,109,109,0,0,0,3397.5799999993797,3.807336299999861,26520
P05_WHITE_T_take_0005,176,69,107,107,0,0,0,3438.86429999975,3.867390500000056,30392
P05_WHITE_T_take_0006,176,64,112,112,0,0,0,3478.4143000006225,3.915892399999848,23252
P05_WHITE_T_take_0007,177,55,122,122,0,0,0,3852.0111999996516,4.356057100000271,22812
P05_WHITE_T_take_0008,176,67,109,109,0,0,0,3507.7631000012843,3.8980751999997665,24320
P05_WHITE_T_take_0009,180,72,108,108,0,0,0,3456.7718000007517,3.8469334999999774,19472
P05_WHITE_T_take_0010,179,65,114,114,0,0,0,3822.7029999975457,4.197673300000133,30392
P05_WHITE_U_take_0001,175,76,99,99,0,0,0,3372.8098000010505,3.60385210000004,24320
P05_WHITE_U_take_0002,173,61,112,112,0,0,0,3774.1958999977214,4.071478899999875,26520
P05_WHITE_U_take_0003,175,56,119,119,0,0,0,4266.182799996841,4.54694070000005,16028
P05_WHITE_U_take_0004,172,58,114,114,0,0,0,3911.6894999992837,4.197539699999652,5692
P05_WHITE_U_take_0005,170,61,109,109,0,0,0,3684.205100001236,3.9472375000000284,26520
P05_WHITE_U_take_0006,174,70,104,104,0,0,0,3496.050400002332,3.7652586999997766,18664
P05_WHITE_U_take_0007,172,60,112,112,0,0,0,3799.165000000812,4.093575600000349,18664
P05_WHITE_U_take_0008,171,69,102,102,0,0,0,3621.3200999991386,3.8850971000001664,23252
P05_WHITE_U_take_0009,176,71,105,105,0,0,0,3533.7505999991663,3.86085839999987,16028
P05_WHITE_U_take_0010,175,67,108,108,0,0,0,3764.2968999989534,4.020841999999902,19472
P05_WHITE_V_take_0001,177,82,95,95,0,0,0,3109.829600001831,3.4918099999999868,26504
